input_channel,filter,value#0,value#1,value#2,value#3,value#4,value#5,value#6,value#7,value#8,value#9,value#10,value#11,value#12,value#13,value#14,value#15,value#16,value#17,value#18,value#19,value#20,value#21,value#22,value#23,value#24,value#25,value#26
0.0,0.0,0.03592941537499428,-0.0020045298151671886,0.5464021563529968,3.460806131362915,4.206482887268066,1.730434775352478,0.03055529296398163,-0.041213106364011765,-0.9172310829162598,2.4391748905181885,2.400162696838379,-0.19308066368103027,0.6003103256225586,4.297287464141846,2.4847710132598877,-1.1740504503250122,-5.10418701171875,-2.392069101333618,5.218552112579346,8.230070114135742,4.985069751739502,1.6201708316802979,-0.7761896848678589,-4.557767391204834,-6.052021026611328,-1.46499764919281,0.058243367820978165
0.0,1.0,1.9533207416534424,1.9639992713928223,1.623063087463379,1.1162854433059692,-0.23221521079540253,0.41869640350341797,0.5532850623130798,0.4112899899482727,0.4567517042160034,0.5329216718673706,-0.27286967635154724,0.9539639949798584,0.8319652676582336,-0.15170378983020782,0.15894120931625366,0.9502745270729065,1.3330260515213013,0.9669544696807861,0.3302289843559265,-0.24889801442623138,0.3162040710449219,0.47104203701019287,1.4055562019348145,1.891920566558838,2.41491961479187,2.723440647125244,3.4756245613098145
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,3.429553747177124,3.3428568840026855,3.1050801277160645,2.1214044094085693,1.1620683670043945,0.11217795312404633,0.15015719830989838,0.8719251751899719,0.9319599866867065,1.0373796224594116,1.3818084001541138,0.4052932560443878,1.3478440046310425,2.031212091445923,0.3028928339481354,0.8112033605575562,2.6409850120544434,4.53366756439209,3.5855214595794678,0.37682321667671204,0.0,0.4311956465244293,0.9255374073982239,4.111670017242432,5.890444755554199,8.760690689086914,5.799571514129639
0.0,4.0,3.0826053619384766,2.9270827770233154,2.0528922080993652,1.285423994064331,0.7691399455070496,-0.1967533379793167,-0.2924967408180237,-0.046361248940229416,0.0,1.0339384078979492,0.8936459422111511,-0.19870968163013458,0.6729481816291809,1.2022088766098022,0.19455672800540924,-0.2521897256374359,0.30473899841308594,1.2894831895828247,2.21500825881958,1.9474958181381226,0.1972665786743164,-0.4642374813556671,-0.14198359847068787,0.0,4.389515399932861,6.017826080322266,5.8369140625
0.0,5.0,0.0,0.0,0.0,0.5906457304954529,3.3572072982788086,4.4823899269104,2.3068532943725586,1.1432416439056396,0.9081096649169922,0.906920850276947,3.0034027099609375,3.6067745685577393,0.2199556529521942,2.190112829208374,5.6384124755859375,3.7132160663604736,-0.4099997580051422,-3.590453863143921,-0.7487958669662476,6.119623184204102,8.942502975463867,6.318041801452637,3.3752334117889404,1.0738508701324463,-3.4619064331054688,-4.010251045227051,-0.3699158728122711
0.0,6.0,5.282686233520508,4.794450759887695,3.885965585708618,2.3160719871520996,1.2491512298583984,0.5464069247245789,0.26523077487945557,0.1669803410768509,0.14130955934524536,0.11013582348823547,0.27747032046318054,0.3190581500530243,0.2471880316734314,0.08044445514678955,0.08804487437009811,0.5777699947357178,0.8603635430335999,1.1084833145141602,0.6272180676460266,0.3559734523296356,0.060956113040447235,0.24476321041584015,1.4713575839996338,2.7808923721313477,5.445215702056885,7.531929016113281,9.262042045593262
0.0,7.0,0.0,0.0,0.0,0.09903790056705475,2.3472371101379395,3.7900893688201904,3.796738862991333,3.3801558017730713,2.9821574687957764,2.5287671089172363,4.007725238800049,4.442227363586426,2.8789706230163574,4.245317459106445,5.874959468841553,6.046265602111816,3.2452340126037598,0.6793618202209473,0.7361723184585571,4.547042369842529,7.694310188293457,8.622658729553223,7.9418625831604,5.928497791290283,1.3748116493225098,0.1536388397216797,0.0
0.0,8.0,6.310376167297363,6.234339714050293,5.488921642303467,4.973353385925293,6.965272903442383,9.797501564025879,10.415483474731445,9.421870231628418,8.207828521728516,7.569216728210449,9.371832847595215,10.618912696838379,9.798665046691895,10.51961898803711,13.624320030212402,14.386137962341309,10.7831449508667,5.359825134277344,4.438385963439941,10.221355438232422,17.3377628326416,20.53049659729004,19.8743839263916,16.135290145874023,11.293231964111328,9.477531433105469,10.515119552612305
0.0,9.0,-1.6987700462341309,-2.0335726737976074,-2.502708911895752,-2.322613477706909,-1.1748119592666626,-1.4535964727401733,-1.4650062322616577,-0.3645874559879303,-0.4365951120853424,0.07503186911344528,0.27866071462631226,-1.517937421798706,-0.6929758787155151,0.8154694437980652,-1.018628478050232,-1.8677242994308472,-1.0381699800491333,0.46936097741127014,0.4418109059333801,0.18514384329319,-1.6819829940795898,-2.155031681060791,-1.2675565481185913,-0.9203857779502869,0.862061083316803,1.4919301271438599,-1.8206387758255005
1.0,0.0,-0.9212800860404968,-0.8418413400650024,-1.5130391120910645,-6.354241371154785,-12.82380485534668,-15.214910507202148,-14.104792594909668,-12.658063888549805,-10.229159355163574,-12.285884857177734,-15.511992454528809,-14.378006935119629,-13.600458145141602,-18.580211639404297,-21.829587936401367,-18.62233543395996,-9.253497123718262,-3.333533525466919,-9.889591217041016,-22.442485809326172,-29.68877601623535,-30.25283432006836,-26.623741149902344,-17.483932495117188,-5.893902778625488,-1.5442711114883423,-1.5222234725952148
1.0,1.0,-5.342714786529541,-5.234385967254639,-4.530013084411621,-2.968496561050415,-1.2911118268966675,-1.046520471572876,-1.2734507322311401,-1.2684326171875,-1.2764484882354736,-0.9822637438774109,-0.7509360909461975,-1.5536093711853027,-1.5888558626174927,-0.740182101726532,-0.8968728184700012,-2.0640110969543457,-2.8657124042510986,-2.4973533153533936,-1.306788444519043,-0.4425659477710724,-0.6813383102416992,-1.6435810327529907,-3.2326619625091553,-4.839826583862305,-6.226622104644775,-7.5587639808654785,-8.931781768798828
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,9.483668327331543,8.54529857635498,6.689491271972656,3.5199902057647705,1.406212568283081,0.8557498455047607,1.4649927616119385,2.6583359241485596,3.1844546794891357,2.219036340713501,2.9978187084198,3.6800904273986816,3.296602487564087,2.457958698272705,2.3106188774108887,7.05100154876709,10.520561218261719,8.812971115112305,4.647812843322754,0.4559916853904724,0.0,3.289377212524414,8.28864574432373,17.0090389251709,18.2847900390625,20.035747528076172,17.374195098876953
1.0,4.0,6.689696788787842,6.935177803039551,6.664443016052246,5.6985321044921875,4.204452037811279,2.7640180587768555,1.239111304283142,0.1646352857351303,0.0,0.24595673382282257,1.0586904287338257,1.5497424602508545,0.8999366760253906,0.9964717030525208,1.7570384740829468,1.2353236675262451,0.3702954947948456,0.6204429268836975,1.9031062126159668,3.412748336791992,3.7590878009796143,2.2623510360717773,0.5042036175727844,0.0,1.0441926717758179,5.023630619049072,9.988415718078613
1.0,5.0,0.0,0.0,0.0,0.2499949187040329,1.5500537157058716,2.409494638442993,0.8649670481681824,0.03745569661259651,-0.02795773558318615,0.008411436341702938,0.9832983613014221,1.6992583274841309,-0.32116177678108215,0.12283416092395782,2.720262050628662,1.4021960496902466,-0.7901703715324402,-2.6985225677490234,-1.0954540967941284,2.855088949203491,4.668015003204346,2.67819881439209,0.7360877990722656,-0.5425565838813782,-2.506103992462158,-3.2430062294006348,-0.3034355342388153
1.0,6.0,-0.8414884209632874,-1.233673334121704,-1.4486331939697266,-1.480954885482788,-0.8976138234138489,-0.25146156549453735,-0.24875487387180328,-0.05494913458824158,0.02894170768558979,-0.08905907720327377,0.09960659593343735,0.030533650889992714,-0.2273639589548111,-0.10985752195119858,0.060827940702438354,0.32731419801712036,0.07076700776815414,-0.19316312670707703,-0.4581356942653656,-0.3521522581577301,-0.011053078807890415,0.08078550547361374,0.843733549118042,0.6074789762496948,0.8164443373680115,0.44974055886268616,-0.9402381777763367
1.0,7.0,0.0,0.0,0.0,0.09424188733100891,2.0968756675720215,0.374918669462204,-1.4241405725479126,-1.6470757722854614,-1.43361234664917,-1.3612562417984009,0.629834771156311,-1.0421483516693115,-3.0186045169830322,0.5226709246635437,0.0549297034740448,-1.9677743911743164,-4.677761554718018,-3.2107832431793213,0.14603044092655182,3.403761386871338,1.1002764701843262,-2.0246024131774902,-3.5908203125,-4.442152976989746,-6.0526123046875,-1.118228793144226,0.0
1.0,8.0,-12.927114486694336,-12.740462303161621,-11.321829795837402,-11.317764282226562,-13.923341751098633,-18.89423370361328,-21.270999908447266,-19.848979949951172,-16.841875076293945,-16.970304489135742,-18.240766525268555,-21.0836124420166,-21.069177627563477,-22.38835334777832,-26.3392333984375,-28.92071533203125,-22.407773971557617,-13.557948112487793,-10.748894691467285,-19.71104621887207,-33.14725112915039,-41.510032653808594,-40.58957290649414,-33.6917839050293,-25.391632080078125,-20.246671676635742,-21.118947982788086
1.0,9.0,5.487344741821289,5.74767541885376,5.860509872436523,4.480147838592529,3.090078115463257,3.303593635559082,2.17525577545166,1.025469183921814,1.0985950231552124,0.41115301847457886,1.3765813112258911,3.0253090858459473,0.8193457722663879,0.9963580965995789,3.038259744644165,3.285991907119751,1.094097375869751,0.31746113300323486,0.8334710001945496,2.5907340049743652,4.7079854011535645,4.160343647003174,2.828543186187744,2.3056507110595703,0.6329103112220764,3.7205543518066406,8.348573684692383
2.0,0.0,-0.16171826422214508,-0.12681591510772705,-0.41542133688926697,-2.5545578002929688,-5.338362693786621,-4.603606224060059,-2.3434524536132812,-1.57620108127594,-1.0322633981704712,-2.0815773010253906,-4.661223888397217,-2.7662270069122314,-1.6740418672561646,-4.696879863739014,-6.315765857696533,-2.75539231300354,1.6905488967895508,3.215327739715576,-2.8631484508514404,-9.547091484069824,-9.802952766418457,-6.450870513916016,-3.695620536804199,0.031394075602293015,4.10325813293457,3.1423490047454834,-0.250946968793869
2.0,1.0,-0.36733072996139526,-0.8824549913406372,-1.4102617502212524,-2.391221523284912,-0.5907620191574097,0.2369121015071869,-0.11631754040718079,-0.12171074002981186,-0.0593518391251564,-0.9122909903526306,0.7815738320350647,0.4817745089530945,-1.182559847831726,-0.4009139835834503,0.9703617095947266,0.9488880634307861,-0.23085807263851166,-1.20970618724823,-1.3721306324005127,0.017613185569643974,0.5040711760520935,1.286198377609253,1.239111065864563,0.9395262598991394,0.5634517669677734,0.7604045271873474,0.22445692121982574
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,-2.1033148765563965,-1.6474684476852417,-0.8663299083709717,-0.013032722286880016,0.23178213834762573,-0.39031246304512024,-0.6419112086296082,-0.6802979111671448,-0.9007318019866943,-0.23420047760009766,-0.48424527049064636,-1.6301218271255493,-0.49354133009910583,0.4051385521888733,-1.0538866519927979,-3.1450424194335938,-3.266472339630127,-0.66504967212677,0.5737221240997314,0.07515985518693924,0.0,-1.5003039836883545,-3.679481029510498,-5.63067102432251,-4.497611045837402,-3.2267544269561768,-4.276717662811279
2.0,4.0,2.721890926361084,2.859480142593384,2.6480374336242676,2.38811993598938,1.7591432332992554,1.091910481452942,0.65622878074646,0.099332295358181,0.0,0.2503051161766052,0.2504715919494629,0.5501376986503601,0.628547728061676,0.3197007179260254,0.564365804195404,0.5904027223587036,0.2611994445323944,0.32482340931892395,0.789657711982727,1.2467119693756104,1.3554199934005737,1.085109829902649,0.30421003699302673,0.0,1.0626535415649414,1.6017450094223022,4.02626371383667
2.0,5.0,0.0,0.0,0.0,0.17292551696300507,0.9530749917030334,1.1069705486297607,0.2331606149673462,-0.14744986593723297,-0.16401275992393494,-0.11096934229135513,0.5451210737228394,0.644597053527832,-0.4804631471633911,0.20218652486801147,1.23380446434021,0.42177101969718933,-0.8575770258903503,-1.605159044265747,-0.41110190749168396,1.7304556369781494,2.2355875968933105,1.001862645149231,-0.04975971579551697,-0.6791030168533325,-1.8282995223999023,-1.6047298908233643,-0.14449821412563324
2.0,6.0,-3.894580125808716,-3.699861764907837,-3.125105857849121,-2.0699737071990967,-1.1145044565200806,-0.4559897482395172,-0.2611713409423828,-0.12448052316904068,-0.0911395251750946,-0.10590388625860214,-0.14869719743728638,-0.2208324670791626,-0.24260538816452026,-0.08536827564239502,-0.038282863795757294,-0.2822864353656769,-0.5864879488945007,-0.8159065842628479,-0.5943434238433838,-0.3369534909725189,-0.04949108511209488,-0.1342465728521347,-0.7130642533302307,-1.7456423044204712,-3.4331917762756348,-5.073472499847412,-6.665632724761963
2.0,7.0,0.0,0.0,0.0,-0.05281970277428627,-1.2970309257507324,-3.0459346771240234,-2.668520212173462,-2.0362823009490967,-1.7642407417297363,-1.5138238668441772,-2.234325885772705,-3.313188076019287,-1.9394726753234863,-1.9317103624343872,-4.182254314422607,-4.188720703125,-2.196568727493286,0.36084017157554626,0.19843356311321259,-2.7301859855651855,-5.8654632568359375,-6.061943531036377,-5.094281196594238,-3.58306884765625,-0.6137601733207703,1.2658635377883911,0.0
2.0,8.0,-1.2033154964447021,-1.0662001371383667,-0.6606242060661316,-0.6291646957397461,-2.3302724361419678,-2.790414333343506,-1.7436453104019165,-1.217665433883667,-1.1198137998580933,-1.003784418106079,-2.8075029850006104,-2.1192312240600586,-1.1570494174957275,-2.3552074432373047,-3.9201624393463135,-2.414189577102661,-0.32149261236190796,1.2250914573669434,-1.0440222024917603,-4.571342945098877,-5.599919319152832,-4.213594436645508,-3.0871591567993164,-1.3080705404281616,-0.1493460088968277,-1.5389105081558228,-2.5039122104644775
2.0,9.0,1.73952317237854,2.031020402908325,2.488321304321289,2.1203784942626953,1.1316853761672974,1.4890260696411133,1.265505075454712,0.3555808663368225,0.44755125045776367,-0.1547345519065857,-0.07042726129293442,1.553186297416687,0.37973231077194214,-0.5269712805747986,1.0748382806777954,1.8196498155593872,0.768447756767273,-0.35523009300231934,-0.4171989858150482,0.0662674605846405,1.765987753868103,1.9920586347579956,1.1961772441864014,0.8957601189613342,-0.9928978085517883,-0.8883883357048035,2.032062292098999
3.0,0.0,-0.764078676700592,-0.6953724026679993,-1.3391261100769043,-5.684508800506592,-10.668195724487305,-12.320967674255371,-11.599714279174805,-10.555984497070312,-8.368182182312012,-10.739911079406738,-12.742600440979004,-11.646288871765137,-11.521276473999023,-15.922201156616211,-17.76836395263672,-15.09414291381836,-7.240170478820801,-3.2732365131378174,-9.149544715881348,-18.839641571044922,-24.21828842163086,-24.853008270263672,-21.898279190063477,-14.059883117675781,-4.803406715393066,-1.9364495277404785,-1.267255425453186
3.0,1.0,-0.061305657029151917,0.0069654895924031734,0.3317520022392273,0.560255229473114,1.3653788566589355,-0.16667988896369934,-0.15943284332752228,0.08738968521356583,-0.005719145759940147,-0.06467709690332413,0.7014599442481995,-0.8671761751174927,-0.13897055387496948,0.8336931467056274,-0.020877890288829803,-0.6892204284667969,-0.521699845790863,0.18486031889915466,0.6231772899627686,0.6987693309783936,-0.28849664330482483,-0.2066826969385147,-0.861495316028595,-0.6468891501426697,-0.6075042486190796,-0.3962189555168152,-0.7185181975364685
3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,10.006514549255371,9.196508407592773,7.410813331604004,4.1602559089660645,1.710026502609253,0.7448588013648987,1.4113397598266602,2.7336177825927734,3.2549397945404053,2.57686448097229,3.100904941558838,3.4539623260498047,3.798680067062378,2.9890036582946777,2.0112009048461914,6.5050249099731445,10.783266067504883,10.182470321655273,5.612990856170654,0.5545092821121216,0.0,2.863128185272217,7.738052845001221,16.841346740722656,19.432708740234375,21.557453155517578,18.112194061279297
3.0,4.0,-3.242393970489502,-3.2284963130950928,-2.3458235263824463,-1.880179762840271,-1.2469090223312378,-0.17145241796970367,-0.230375736951828,-0.047349195927381516,0.0,-1.0898849964141846,-0.48644164204597473,0.08494649082422256,-1.1146129369735718,-0.8847218155860901,-0.11057385057210922,-0.14168311655521393,-0.4843488037586212,-1.1903575658798218,-1.9588552713394165,-1.6749948263168335,-0.3444693088531494,-0.26479262113571167,-0.14500923454761505,0.0,-4.627033233642578,-4.409404277801514,-5.701503276824951
3.0,5.0,0.0,0.0,0.0,-0.0963430181145668,-0.5084206461906433,-1.177014708518982,-3.645346164703369,-4.36844539642334,-3.9038429260253906,-3.464444637298584,-3.347609043121338,-3.104048728942871,-4.59015417098999,-4.9209513664245605,-3.1679375171661377,-5.527654647827148,-6.20415735244751,-5.484983921051025,-2.684250831604004,-0.9177787899971008,-2.42472243309021,-6.884660243988037,-9.04256534576416,-8.938897132873535,-7.046440124511719,-5.261111259460449,-0.469079852104187
3.0,6.0,-3.2402255535125732,-2.692063331604004,-1.6074656248092651,-0.5268868803977966,0.16130651533603668,-0.19831582903862,0.02129385806620121,0.004665306303650141,-0.168035626411438,-0.02504350058734417,-0.18942734599113464,-0.3911232650279999,0.009207312017679214,0.08836886286735535,-0.09028804302215576,-0.616682231426239,-0.9084686040878296,-0.5946054458618164,-0.25938376784324646,0.25266706943511963,-0.08040972799062729,-0.16965563595294952,-1.5519646406173706,-2.956042766571045,-4.34655237197876,-6.571113586425781,-6.237253189086914
3.0,7.0,0.0,0.0,0.0,0.04856929928064346,0.9318823218345642,-3.2586381435394287,-4.682023048400879,-4.078210353851318,-3.5279064178466797,-3.1795105934143066,-1.7053108215332031,-5.073912143707275,-5.570653438568115,-1.3127938508987427,-4.823772430419922,-7.032290935516357,-7.706760406494141,-2.8512508869171143,0.6350216269493103,0.7494802474975586,-5.761968612670898,-9.296098709106445,-9.738578796386719,-8.890137672424316,-7.296385288238525,0.700145423412323,0.0
3.0,8.0,-0.6909677982330322,-1.0627926588058472,-1.565657615661621,0.07388316094875336,1.549646019935608,-0.0859869047999382,-1.8982367515563965,-1.9048235416412354,-2.0934386253356934,-0.09835723787546158,0.5227900743484497,-1.791944980621338,-1.7166353464126587,0.9281712174415588,0.07708700001239777,-3.2162489891052246,-5.555631160736084,-3.3753161430358887,2.262303590774536,4.500926971435547,1.2955750226974487,-2.149912118911743,-4.284302711486816,-5.810636520385742,-3.779813528060913,-0.6748726963996887,-0.3324567675590515
3.0,9.0,0.6483490467071533,0.4093634784221649,-0.14549356698989868,-0.3487086892127991,0.17890650033950806,-0.2125364989042282,-0.45855438709259033,0.08486033231019974,-0.0058021266013383865,0.46080282330513,0.7898122668266296,-0.45278996229171753,0.03175860643386841,1.1754491329193115,0.19709895551204681,-0.6453518867492676,-0.3578144609928131,0.6219457387924194,1.01759934425354,1.259643793106079,0.1700366884469986,-0.3626858592033386,-0.043976861983537674,0.06147938221693039,1.7360635995864868,3.06951642036438,1.7745890617370605
4.0,0.0,-0.27311912178993225,-0.27477261424064636,-0.20284900069236755,0.07259214669466019,-0.48075008392333984,-2.7567384243011475,-4.42302942276001,-4.381104946136475,-3.963482141494751,-3.159393072128296,-2.659816265106201,-4.288941383361816,-4.544633388519287,-3.4558207988739014,-4.170360565185547,-6.425983428955078,-6.717330455780029,-4.5154290199279785,-0.7628424167633057,-0.45004358887672424,-4.325639724731445,-7.997242450714111,-9.120680809020996,-8.935442924499512,-7.3052239418029785,-3.4223508834838867,-0.4637046456336975
4.0,1.0,-1.1583468914031982,-1.0710580348968506,-0.6676883101463318,-0.14354301989078522,0.7585023045539856,-0.3500461280345917,-0.3828689754009247,-0.19837570190429688,-0.2708778381347656,-0.2299496829509735,0.3421404957771301,-0.9833734631538391,-0.40533187985420227,0.47433727979660034,-0.2300117015838623,-0.9710106253623962,-0.9834060668945312,-0.35502663254737854,0.22501039505004883,0.42544621229171753,-0.3709430396556854,-0.5333782434463501,-1.3523062467575073,-1.5226134061813354,-1.774682879447937,-1.9029922485351562,-2.4164676666259766
4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,3.0,5.655400276184082,5.111978530883789,4.382262706756592,2.559286594390869,1.4934810400009155,0.5423114895820618,0.5008152723312378,1.5988389253616333,1.7531979084014893,1.1642088890075684,2.508962869644165,1.544876217842102,1.4401146173477173,2.6104977130889893,1.4643008708953857,3.313868284225464,4.888790130615234,5.53690242767334,4.553889751434326,0.4842901825904846,0.0,2.084566116333008,3.6091437339782715,9.121376037597656,9.182947158813477,13.741487503051758,10.010638236999512
4.0,4.0,3.159778594970703,3.2438466548919678,2.9322926998138428,2.478101968765259,1.794252872467041,1.0213366746902466,0.4969591796398163,0.07022685557603836,0.0,0.35364285111427307,0.49163323640823364,0.527982234954834,0.5927366018295288,0.567362904548645,0.6482359766960144,0.47337454557418823,0.25016966462135315,0.5099988579750061,1.1509041786193848,1.6155108213424683,1.4146748781204224,0.8682634830474854,0.21507319808006287,0.0,1.5013668537139893,2.847851037979126,4.9265007972717285
4.0,5.0,0.0,0.0,0.0,-0.01971699856221676,-0.5646623373031616,-2.4501490592956543,-2.4000775814056396,-1.867161512374878,-1.6300394535064697,-1.4002571105957031,-1.4145863056182861,-2.8799240589141846,-2.269611358642578,-0.8770890831947327,-3.3291914463043213,-3.615283966064453,-2.927548408508301,-0.5390715599060059,0.5986939072608948,-1.1330677270889282,-4.429604530334473,-5.136533737182617,-4.631557941436768,-3.637295961380005,-2.3545241355895996,0.9846810102462769,0.1205751895904541
4.0,6.0,-1.706060767173767,-1.2943288087844849,-0.43680474162101746,0.18799623847007751,0.5860995650291443,-0.032928306609392166,0.10791459679603577,0.06240565702319145,-0.13283021748065948,0.008209199644625187,-0.10497567802667618,-0.31415826082229614,0.08908282965421677,0.12120654433965683,-0.06524989753961563,-0.4575861096382141,-0.6872178912162781,-0.2650817334651947,-0.07937051355838776,0.3899097144603729,-0.06692992895841599,-0.09568894654512405,-1.144610047340393,-2.2277121543884277,-2.7955915927886963,-4.507053852081299,-3.5799918174743652
4.0,7.0,0.0,0.0,0.0,-0.10005595535039902,-2.501762628555298,-7.042675018310547,-11.704424858093262,-12.176111221313477,-10.801261901855469,-9.388941764831543,-9.952221870422363,-11.907231330871582,-12.898801803588867,-12.128412246704102,-13.557900428771973,-18.23781967163086,-16.989425659179688,-10.35964584350586,-3.595425605773926,-5.474348545074463,-14.591899871826172,-24.22347068786621,-27.135860443115234,-24.342933654785156,-16.067447662353516,-6.658017635345459,0.0
4.0,8.0,6.791500568389893,5.8574700355529785,3.6943538188934326,6.388586521148682,12.853036880493164,13.164558410644531,9.512187004089355,7.981988906860352,6.114893913269043,9.327722549438477,13.91055679321289,10.218827247619629,8.762401580810547,15.767287254333496,18.7314395904541,11.939521789550781,1.5792995691299438,-1.3928332328796387,10.472476959228516,24.146329879760742,26.673315048217773,22.496131896972656,16.64850616455078,7.986510753631592,5.653341770172119,10.75330638885498,13.311137199401855
